text,label,predicted_category,auto_corrected
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
cartruck,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles,ground_vehicles
personweapon,weapons,nonmilitary,
land vehicletruckwheel,nonmilitary,ground_vehicles,ground_vehicles
carmotorcycletruckwheel,nonmilitary,ground_vehicles,ground_vehicles
carmotorcycletruckwheel,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
persontruckwheel,nonmilitary,ground_vehicles,ground_vehicles
land vehiclepersontruckwheel,nonmilitary,ground_vehicles,ground_vehicles
land vehiclepersontruckwheel,nonmilitary,ground_vehicles,ground_vehicles
persontruckwheel,nonmilitary,ground_vehicles,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles,ground_vehicles
persontruckwheel,nonmilitary,ground_vehicles,ground_vehicles
truck,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
footwearland vehiclemantruckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles,ground_vehicles
weapon,weapons,nonmilitary,
weapon,weapons,nonmilitary,
weapon,weapons,nonmilitary,
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
human facepersonweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
handgun,nonmilitary,weapons,weapons
handgun,nonmilitary,weapons,weapons
handgun,nonmilitary,weapons,weapons
airplanebird,nonmilitary,aircraft,aircraft
helmethuman facepersonweapon,weapons,nonmilitary,
marine mammal,maritime,nonmilitary,
car tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
handgun,nonmilitary,weapons,weapons
handgun,nonmilitary,weapons,weapons
human facemantrousers,weapons,nonmilitary,
human facemantrousers,weapons,nonmilitary,
weapon,weapons,nonmilitary,
car tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
weapon,weapons,nonmilitary,
airplanetelevision,nonmilitary,aircraft,aircraft
weapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
weapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
weapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
weapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
human facepersonweapon,weapons,nonmilitary,
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
weapon,weapons,nonmilitary,
helmethuman facepersonweapon,weapons,nonmilitary,
carcar tiretruck,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
footwearmantruckwheel,nonmilitary,ground_vehicles,ground_vehicles
footwearmantruckwheel,nonmilitary,ground_vehicles,ground_vehicles
footwearhuman facemantruckwheel,nonmilitary,ground_vehicles,ground_vehicles
footwearhuman facemantruckwheel,nonmilitary,ground_vehicles,ground_vehicles
buildingcar tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles,ground_vehicles
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
footwearhuman faceland vehiclemantruckwheel,nonmilitary,ground_vehicles,ground_vehicles
flagpersonweapon,weapons,nonmilitary,
flagpersonweapon,weapons,nonmilitary,
flagweapon,weapons,nonmilitary,
helmethuman facepersonweapon,weapons,nonmilitary,
helmethuman facepersonweapon,weapons,nonmilitary,
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
boatperson,nonmilitary,maritime,maritime
boatperson,nonmilitary,maritime,maritime
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
carcar tireland vehicletruckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
carland vehicletruckwheel,nonmilitary,ground_vehicles,ground_vehicles
land vehicletruck,nonmilitary,ground_vehicles,ground_vehicles
truck,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
boathelicopterperson,nonmilitary,maritime,maritime
boatperson,nonmilitary,maritime,maritime
carland vehicletruckwheel,nonmilitary,ground_vehicles,ground_vehicles
footwearmantruckwheel,nonmilitary,ground_vehicles,ground_vehicles
human facemantruck,nonmilitary,ground_vehicles,ground_vehicles
human facemantruck,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
truckwheel,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
weapon,weapons,nonmilitary,
knife,weapons,nonmilitary,
goggleshelmethuman facepersonweapon,weapons,nonmilitary,
weapon,weapons,nonmilitary,
marine mammal,maritime,nonmilitary,
marine mammal,maritime,nonmilitary,
marine mammal,maritime,nonmilitary,
marine mammal,maritime,nonmilitary,
marine mammal,maritime,nonmilitary,
marine mammal,maritime,nonmilitary,
marine mammal,maritime,nonmilitary,
marine mammal,maritime,nonmilitary,
marine mammal,maritime,nonmilitary,
marine mammal,maritime,nonmilitary,
marine mammal,maritime,nonmilitary,
marine mammal,maritime,nonmilitary,
marine mammal,maritime,nonmilitary,
marine mammal,maritime,nonmilitary,
marine invertebrates,maritime,nonmilitary,
marine invertebrates,maritime,nonmilitary,
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles,ground_vehicles
buildingtruckwheel,nonmilitary,ground_vehicles,ground_vehicles
car tiretruckvehicle registration plate,nonmilitary,ground_vehicles,ground_vehicles
car tiretruckvehicle registration platewheel,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
car tirepalm treetruck,nonmilitary,ground_vehicles,ground_vehicles
carpalm treetruckwheel,nonmilitary,ground_vehicles,ground_vehicles
carpalm treetruckwheel,nonmilitary,ground_vehicles,ground_vehicles
marine invertebrates,maritime,nonmilitary,
human facemantrousers,weapons,nonmilitary,
human facemantrousers,weapons,nonmilitary,
human facemantrousers,weapons,nonmilitary,
human facemantrousers,weapons,nonmilitary,
human facemantrousers,weapons,nonmilitary,
human facemantrousers,weapons,nonmilitary,
human facemantrousers,weapons,nonmilitary,
human facemantrousers,weapons,nonmilitary,
human facemantrousers,weapons,nonmilitary,
human facemantrousers,weapons,nonmilitary,
human facemantrousers,weapons,nonmilitary,
human facemantrousers,weapons,nonmilitary,
fishhathuman faceman,maritime,nonmilitary,
fishhathuman faceman,maritime,nonmilitary,
car tiredogtruck,nonmilitary,ground_vehicles,ground_vehicles
human facejacketmantrouserswoman,weapons,nonmilitary,
marine invertebrates,maritime,nonmilitary,
marine invertebrates,maritime,nonmilitary,
marine invertebrates,maritime,nonmilitary,
marine invertebrates,maritime,nonmilitary,
marine invertebrates,maritime,nonmilitary,
marine invertebrates,maritime,nonmilitary,
marine mammal,maritime,nonmilitary,
human facemantrousers,weapons,nonmilitary,
human facemantrousers,weapons,nonmilitary,
human facemantrousers,weapons,nonmilitary,
human facemantrousers,weapons,nonmilitary,
human facemantrousers,weapons,nonmilitary,
human facemantrousers,weapons,nonmilitary,
human facemantrousers,weapons,nonmilitary,
human facemantrousers,weapons,nonmilitary,
human facemantrousers,weapons,nonmilitary,
human facemantrousers,weapons,nonmilitary,
human facemantrousers,weapons,nonmilitary,
human facemantrousers,weapons,nonmilitary,
weapon,weapons,nonmilitary,
weapon,weapons,nonmilitary,
weapon,weapons,nonmilitary,
weaponwheel,weapons,nonmilitary,
weapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
weapon,weapons,nonmilitary,
weapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
weapon,weapons,nonmilitary,
weapon,weapons,nonmilitary,
weapon,weapons,nonmilitary,
weapon,weapons,nonmilitary,
weapon,weapons,nonmilitary,
footwearpersonweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
weapon,weapons,nonmilitary,
weapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
personweapon,weapons,nonmilitary,
weapon,weapons,nonmilitary,
boycar tireglasseshuman facetruck,nonmilitary,ground_vehicles,ground_vehicles
boycar tireglasseshuman facetruck,nonmilitary,ground_vehicles,ground_vehicles
boycar tireglasseshuman facetruck,nonmilitary,ground_vehicles,ground_vehicles
boycar tireglasseshuman facetruck,nonmilitary,ground_vehicles,ground_vehicles
boycar tireglasseshuman facetruck,nonmilitary,ground_vehicles,ground_vehicles
boycar tireglasseshuman facetruck,nonmilitary,ground_vehicles,ground_vehicles
boycar tireglasseshuman facetruck,nonmilitary,ground_vehicles,ground_vehicles
boycar tireglasseshuman facetruck,nonmilitary,ground_vehicles,ground_vehicles
human facepersonweapon,weapons,nonmilitary,
human facepersonweapon,weapons,nonmilitary,
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles,ground_vehicles
human facejacketmantrousers,weapons,nonmilitary,
human facejacketmantrousers,weapons,nonmilitary,
human facejacketmantrouserswoman,weapons,nonmilitary,
human facejacketmantrouserswoman,weapons,nonmilitary,
human facejacketmantrouserswoman,weapons,nonmilitary,
boatperson,nonmilitary,maritime,maritime
boatperson,nonmilitary,maritime,maritime
boatperson,nonmilitary,maritime,maritime
boatperson,nonmilitary,maritime,maritime
boatperson,nonmilitary,maritime,maritime
boatperson,nonmilitary,maritime,maritime
boatperson,nonmilitary,maritime,maritime
boatperson,nonmilitary,maritime,maritime
boatperson,nonmilitary,maritime,maritime
boatperson,nonmilitary,maritime,maritime
weapon,weapons,nonmilitary,
palm treetruckwheel,nonmilitary,ground_vehicles,ground_vehicles
palm treetruckwheel,nonmilitary,ground_vehicles,ground_vehicles
palm treetruckwheel,nonmilitary,ground_vehicles,ground_vehicles
